2012,7,20,0,202,4.71,2.96,0.6884,110.5,51.18,253,318.6,0,899.98
2012,7,20,1,202,4.76,3.09,0.6928,33.46,23.97,252.77,317.48,0.001,899.62
2012,7,20,2,202,4.3,3.56,0.7055,41.86,27.73,251.81,316.92,0.0046,899.34
2012,7,20,3,202,4.07,3.58,0.7151,71.23,38.11,251.55,316.98,0.0004,899.01
2012,7,20,4,202,4.07,3.46,0.7179,100.6,47.29,252.6,317.2,0.0073,898.81
2012,7,20,5,202,4.11,3.45,0.7129,129.83,63.2,252.71,317.49,0.005,898.54
2012,7,20,6,202,4.01,3.69,0.7149,141.86,86.22,253.39,318.17,-0.0005,898.14
2012,7,20,7,202,4.25,3.48,0.7037,270.64,133.81,271.04,319.63,0.0107,897.86
2012,7,20,8,202,4.35,4,0.7007,311.96,152.28,295.26,321.02,0.0139,897.54
2012,7,20,9,202,4.47,3.68,0.6956,256.36,122.88,313.41,321.23,0.0082,897.34
2012,7,20,10,202,4.38,3.97,0.6962,219.08,103.41,317.73,321.06,0.0049,897.06
2012,7,20,11,202,4.44,3.7,0.6978,257.55,118.79,318.13,321.32,-0.002,896.83
2012,7,20,12,202,4.63,3.45,0.6868,329.61,147.25,314.73,321.91,-0.0028,896.65
2012,7,20,13,202,4.94,3.53,0.6662,456.47,201.55,288.01,322.86,-0.0106,896.29
2012,7,20,14,202,4.86,4.14,0.6511,579.59,251.08,266.17,323.35,-0.0105,895.99
2012,7,20,15,202,4.93,3.7,0.653,385.67,160.33,281.22,322.22,-0.0105,895.72
2012,7,20,16,202,4.86,3.44,0.6567,263.91,105.02,296.99,321.38,-0.0202,895.39
2012,7,20,17,202,4.69,3.24,0.6576,125.02,50.69,317.44,320.85,-0.0216,895.08
2012,7,20,18,202,4.65,3.17,0.6475,149.04,59.62,318.56,320.92,-0.0186,894.78
2012,7,20,19,202,4.65,4.01,0.6494,142.29,57.41,322.48,321.03,-0.0141,894.31
2012,7,20,20,202,4.58,3.18,0.6446,82.48,34.07,323.15,320.835,-0.0181,894.01
2012,7,20,21,202,4.39,2.52,0.6498,88.51,37.1,323.82,320.64,-0.0235,893.84
2012,7,20,22,202,3.98,2.03,0.7021,44.15,21.69,326.27,320.21,-0.0245,893.62
2012,7,20,23,202,3.81,1.92,0.7621,28.81,14.94,326.14,319.77,-0.0218,893.31
2012,7,21,0,203,3.46,2.64,0.848,27.07,13.41,325.8,319.76,-0.0208,892.94
2012,7,21,1,203,2.73,2.24,0.885,24.43,11.57,323.75,319,-0.021,892.76
2012,7,21,2,203,2.27,1.55,0.909,28.56,12.76,322.85,318.49,-0.0209,892.51
2012,7,21,3,203,2.32,2.22,0.899,31.63,14.3,323.31,318.4,-0.0243,892.33
2012,7,21,4,203,2.2,2.72,0.925,34.54,15.26,322.37,318.4,-0.0304,892.27
2012,7,21,5,203,1.96,2.55,0.941,45.83,19.68,322.87,318.26,-0.0261,892.12
2012,7,21,6,203,1.98,2.35,0.934,49.38,21.61,322.34,318.3,-0.0234,892.1
2012,7,21,7,203,2.17,2.31,0.92,84.89,36.46,322.06,318.46,-0.0264,892.06
2012,7,21,8,203,2.13,2.36,0.938,176.7,73.2,321.8,318.755,-0.0254,892.06
2012,7,21,9,203,2,2.6,0.945,200.91,82.88,321.54,319.05,-0.0273,892.12
2012,7,21,10,203,1.9,2.12,0.956,177.91,73.78,325.44,319.16,-0.033,892.24
2012,7,21,11,203,1.94,1.73,0.97,114.6,49.08,326.42,318.83,-0.0314,892.33
2012,7,21,12,203,1.78,2.17,0.975,165.87,68.65,326.18,318.94,-0.0331,892.36
2012,7,21,13,203,1.78,2.23,0.973,240.13,96.7,326.48,319.37,-0.0378,892.32
2012,7,21,14,203,1.82,1.93,0.97,267.8,105.41,328.42,319.94,-0.0396,892.36
2012,7,21,15,203,1.9,2.26,0.97,250.88,97.2,327.66,319.78,-0.0386,892.52
2012,7,21,16,203,1.9,2.31,0.968,255.12,95.6,321.15,319.27,-0.0387,892.61
2012,7,21,17,203,2.08,3.39,0.931,400.15,141.28,297.91,320.37,-0.0389,892.69
2012,7,21,18,203,2.61,3.64,0.88,317.95,107.84,294.89,319.68,-0.0358,892.68
2012,7,21,19,203,2.61,4.52,0.867,256.81,88.93,275.42,318.84,-0.0392,892.78
2012,7,21,20,203,2.63,4.29,0.845,306.59,105.77,268.24,318.6,-0.0417,892.91
2012,7,21,21,203,2.96,5,0.81,218.65,76.65,273.07,318.67,-0.0478,892.82
2012,7,21,22,203,2.85,5.42,0.7966,181.51,64.17,266,318.41,-0.0441,892.77
2012,7,21,23,203,2.69,4.69,0.815,92.3,33.83,288.84,318.45,-0.0455,892.99
2012,7,22,0,204,3.02,5.18,0.7961,59.21,23.83,299.57,318.9,-0.0424,892.91
2012,7,22,1,204,2.98,7.57,0.823,49.28,19,303.36,319.07,-0.0481,892.77
2012,7,22,2,204,3.09,7.12,0.821,53.25,19.51,301.99,319.14,-0.0483,892.85
2012,7,22,3,204,2.74,7.62,0.854,30.77,11.79,310.17,318.84,-0.0508,892.9
2012,7,22,4,204,2.97,7.69,0.838,25.39,9.5,314.64,319.1,-0.0563,892.76
2012,7,22,5,204,2.99,7.68,0.836,41.89,14.81,314.49,319.16,-0.0574,892.78
2012,7,22,6,204,3.04,7.32,0.836,52.54,18.32,314.36,319.19,-0.057,892.73
2012,7,22,7,204,3.32,6.47,0.82,145.42,49.64,305.01,319.38,-0.061,892.75
2012,7,22,8,204,3.24,1.79,0.816,238.23,80.32,308.36,320.66,-0.0598,893.14
2012,7,22,9,204,2.9,3.3,0.85,88,31.14,315.45,319.43,-0.0575,893.15
2012,7,22,10,204,3.04,4.64,0.849,122.79,40.85,321.45,319.85,-0.0379,893.28
2012,7,22,11,204,3.73,3.34,0.811,154.58,51.24,322.13,320.45,-0.0359,893.33
2012,7,22,12,204,4.67,1.96,0.7534,364.3,122.44,315.91,322.24,-0.0335,893.16
2012,7,22,13,204,3.99,1.86,0.7941,266.84,91.78,316.69,321.47,-0.0394,893.03
2012,7,22,14,204,3.85,2.55,0.81,320.82,117.14,295.41,321.49,-0.0391,892.96
2012,7,22,15,204,4.13,1.8,0.7962,328.01,119.48,302.26,321.71,-0.0575,892.99
2012,7,22,16,204,4.48,1.1,0.7707,323.57,119.05,306.38,323.22,-0.055,892.93
2012,7,22,17,204,3.88,1.28,0.834,168.31,63.26,308.965,321.32,-0.0636,893.06
2012,7,22,18,204,3.84,0.95,0.887,186.72,69.78,306.94,321.645,-0.0658,893.22
2012,7,22,19,204,3.79,1.02,0.893,207.57,75.66,322.82,321.56,-0.0603,893.09
2012,7,22,20,204,3.6,1.4,0.88,209.09,74.41,315.67,320.93,-0.0612,893.1
2012,7,22,21,204,3.17,1.51,0.868,157.81,55.42,307.5,320.07,-0.0657,893.14
2012,7,22,22,204,3.38,0.7,0.846,87.4,31.28,322.2,320.23,-0.0622,893.31
2012,7,22,23,204,3.5,0.7,0.838,65.42,23.93,322.4,320.02,-0.0618,893.38
2012,7,23,0,205,3.7,0.23,0.7991,58.02,21.08,318.78,320.19,-0.0605,893.3
2012,7,23,1,205,2.95,0.86,0.877,46.04,17.1,311.18,319.475,-0.0632,893.33
2012,7,23,2,205,2.63,1.58,0.931,59.69,22.88,303.58,318.76,-0.0631,893.26
2012,7,23,3,205,3.54,0.3,0.843,57.79,22.32,304.6,319.66,-0.0679,893.32
2012,7,23,4,205,2.3,1.43,0.951,41.65,16.42,320.84,318.8,-0.0728,893.56
2012,7,23,5,205,2.25,1.31,0.974,34.29,14.19,324.84,318.67,-0.0688,893.76
2012,7,23,6,205,1.98,1.78,0.979,30.84,12.87,325.26,318.57,-0.0623,893.78
2012,7,23,7,205,1.88,1.84,0.982,52.79,22,324.3,318.7,-0.0755,893.84
2012,7,23,8,205,1.94,1.67,0.983,83.15,33.88,324.63,318.83,-0.0682,893.9
2012,7,23,9,205,1.81,1.82,0.984,81.78,33.36,325.51,319.08,-0.0702,894.07
2012,7,23,10,205,1.86,0.84,0.985,79.16,32.43,327.01,319.46,-0.0699,894.19
2012,7,23,11,205,1.47,1.24,0.986,81.66,34.22,325.09,318.93,-0.0668,894.3
2012,7,23,12,205,1.48,0.93,0.986,127.01,53.21,325.65,318.85,-0.0698,894.32
2012,7,23,13,205,1.33,1.55,0.985,161,66.24,324.26,318.87,-0.0739,894.34
2012,7,23,14,205,1.42,1.01,0.984,170.32,68.94,326.14,319.35,-0.0753,894.51
2012,7,23,15,205,1.33,1.55,0.984,150.31,61.15,324.54,318.82,-0.0753,894.67
2012,7,23,16,205,1.33,1.37,0.984,155.59,62.84,324.71,318.86,-0.0723,894.76
