days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse
   205.000000     ,           7 ,          24 ,           1 ,  0.252999991     ,   8.90165509E-04 ,   36.3474960     ,  0.245025635     ,   21.8577366     ,   15.7895432     ,   74.2397995     ,   28.6410179     ,   9.03320312E-03 ,   0.00000000     ,   0.00000000     ,   28.6500511     ,  0.193021148     ,   1.44008553     ,  -7.70647812     , -0.235992432     ,  -21.8577366     ,  -15.7895432     ,  -45.5897484     ,   109.453362     ,   54.2500000     ,   0.00000000     ,   54.2500000     ,   0.00000000     ,   31.8233547     ,  0.406720430     ,  0.570812881     ,   1.06596994     ,   5.09721708    
   205.041672     ,           7 ,          24 ,           2 ,  0.252999991     ,   1.58035709E-03 ,   17.3797989     , -0.637481689     ,   23.8105412     ,   17.0091152     ,   57.5619736     ,   13.6996546     ,  -2.36816406E-02 ,   0.00000000     ,   0.00000000     ,   13.6759729     ,  0.193961188     ,   1.42018652     ,  -3.68014431     ,  0.613800049     ,  -23.8105412     ,  -17.0091152     ,  -43.8860016     ,   108.927147     ,   25.9400005     ,   6.37444481E-02 ,   25.8762569     ,   2.75423098E-02 ,   15.1942968     ,  0.432073861     ,  0.571262419     ,   1.15039039     ,   5.11615229    
   205.083328     ,           7 ,          24 ,           3 ,  0.252999991     ,   2.20625242E-03 ,   19.7515984     ,  -1.52001953     ,   19.9181290     ,   14.0499687     ,   52.1996765     ,   15.5640135     ,  -5.70068359E-02 ,   0.00000000     ,   0.00000000     ,   15.5070066     ,  0.194874719     ,   1.38840401     ,  -4.18758488     ,   1.46301270     ,  -19.9181290     ,  -14.0499687     ,  -36.6926689     ,   108.487190     ,   29.4799995     ,  0.208752334     ,   29.2712479     ,   9.71341282E-02 ,   17.1962147     ,  0.465307981     ,  0.571406722     ,   1.27413833     ,   5.13980913    
   205.125000     ,           7 ,          24 ,           4 ,  0.252999991     ,   2.86748167E-03 ,   24.4951992     ,  -1.52001953     ,   18.9785500     ,   13.1927958     ,   55.1465225     ,   19.3264904     ,  -5.74645996E-02 ,   0.00000000     ,   0.00000000     ,   19.2690258     ,  0.195645019     ,   1.34669733     ,  -5.16870880     ,   1.46255493     ,  -18.9785500     ,  -13.1927958     ,  -35.8774948     ,   108.057007     ,   36.5600014     ,  0.296616614     ,   36.2633858     ,  0.148356915     ,   21.3255215     ,  0.500163853     ,  0.571894526     ,   1.41945124     ,   5.15306711    
   205.166672     ,           7 ,          24 ,           5 ,  0.252999991     ,   3.53041734E-03 ,   33.1850967     ,  -3.04000854     ,   14.9355373     ,   10.2082090     ,   55.2888374     ,   26.1482296     , -0.115783691     ,   0.00000000     ,   0.00000000     ,   26.0324459     ,  0.196404070     ,   1.29761815     ,  -7.03686714     ,   2.92422485     ,  -14.9355373     ,  -10.2082090     ,  -29.2563915     ,   107.706207     ,   49.5299988     ,  0.881827533     ,   48.6481705     ,  0.468875349     ,   28.5847130     ,  0.531708658     ,  0.571253300     ,   1.57778776     ,   5.18657923    
   205.208328     ,           7 ,          24 ,           6 ,  0.252999991     ,   3.53041734E-03 ,   45.0373993     ,  -3.79998779     ,   9.99765301     ,   7.66250896     ,   0.00000000     ,   35.4965439     , -0.145599365     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.197027341     ,   1.24418318     ,  -9.54085541     ,   3.65438843     ,  -9.99765301     ,  -7.66250896     ,   0.00000000     ,   107.706207     ,   67.2200012     ,   1.60147583     ,   65.6185226     ,  0.895354152     ,   38.5452499     ,  0.559080660     ,  0.570973873     ,   1.73312259     ,   5.20961714    
   205.250000     ,           7 ,          24 ,           7 ,  0.252999991     ,   4.45246929E-03 ,   86.1217880     ,  -13.0499878     ,   2.33689141     ,   1.49043787     ,   76.8991318     ,   67.0366821     , -0.500061035     ,   0.00000000     ,   0.00000000     ,   66.5366211     ,  0.197027341     ,   1.18976188     ,  -19.0851059     ,   12.5499268     ,  -2.33689141     ,  -1.49043787     ,  -10.3625107     ,   107.581955     ,   128.539993     ,   10.9428673     ,   117.597130     ,   6.30164480     ,   68.1835632     ,  0.575867772     ,  0.563062906     ,   1.90950048     ,   5.35454845    
   205.291672     ,           7 ,          24 ,           8 ,  0.263000011     ,   5.83463535E-03 ,   140.639694     ,  -28.3500061     ,   2.05372834     ,  0.929254651     ,   115.272667     ,   107.750069     ,  -1.08880615     ,   0.00000000     ,   0.00000000     ,   106.661263     ,  0.197249055     ,   1.13796115     ,  -32.8896255     ,   27.2612000     ,  -2.05372834     , -0.929254651     ,  -8.61140442     ,   107.478699     ,   209.910004     ,   39.5128937     ,   170.397110     ,   23.0701580     ,   96.6521454     ,  0.583864033     ,  0.549932122     ,   2.10669279     ,   5.60179853    
   205.333328     ,           7 ,          24 ,           9 ,  0.263000011     ,   5.83463535E-03 ,   110.610291     ,  -32.0099792     ,   2.49362111     ,   1.49976635     ,   0.00000000     ,   84.7423706     ,  -1.23159790     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.197433680     ,   1.09247303     ,  -25.8679199     ,   30.7783813     ,  -2.49362111     ,  -1.49976635     ,   0.00000000     ,   107.478699     ,   165.089996     ,   36.0579987     ,   129.031998     ,   21.4302120     ,   72.7279816     ,  0.594326138     ,  0.546181798     ,   2.23893356     ,   5.67618227    
   205.375000     ,           7 ,          24 ,          10 ,  0.263000011     ,   7.86843337E-03 ,   194.360291     ,  -26.3399963     ,   1.58741593     ,   1.10981194E-02 ,   169.618805     ,   150.209595     ,  -1.01342773     ,   0.00000000     ,   0.00000000     ,   149.196167     ,  0.197433680     ,   1.05683231     ,  -44.1506958     ,   25.3265686     ,  -1.58741593     ,  -1.10981194E-02 ,  -20.4226379     ,   107.233826     ,   290.089996     ,   52.4979019     ,   237.592102     ,   31.8783894     ,   135.021164     ,  0.607231677     ,  0.551014483     ,   2.29143500     ,   5.58751345    
   205.416672     ,           7 ,          24 ,          11 ,  0.263000011     ,   1.04019158E-02 ,   225.173584     ,  -14.5800171     ,  0.712136626     ,  -1.32835303E-02 ,   211.292419     ,   176.377975     , -0.563446045     ,   0.00000000     ,  -0.00000000     ,   175.814529     ,  0.197872862     ,   1.03405857     ,  -48.7956085     ,   14.0165710     , -0.712136626     ,   1.32835303E-02 ,  -35.4778900     ,   106.808434     ,   336.079987     ,   32.9695892     ,   303.110413     ,   20.4803600     ,   175.495178     ,  0.621189415     ,  0.562056482     ,   2.27619171     ,   5.39781570    
   205.458328     ,           7 ,          24 ,          12 ,  0.263000011     ,   1.28505640E-02 ,   207.003174     ,  -6.18002319     ,   2.90695286     ,  0.487160385     ,   204.217270     ,   163.621933     , -0.240661621     ,   0.00000000     ,   0.00000000     ,   163.381271     ,  0.198640406     ,   1.02622068     ,  -43.3812408     ,   5.93936157     ,  -2.90695286     , -0.487160385     ,  -40.8359985     ,   106.318794     ,   308.959991     ,   12.9905348     ,   295.969452     ,   8.17234325     ,   173.629807     ,  0.629099846     ,  0.569898784     ,   2.25063992     ,   5.27582121    
   205.500000     ,           7 ,          24 ,          13 ,  0.263000011     ,   1.50802908E-02 ,   188.042191     ,  -5.57000732     ,   3.33751345     ,  0.149500772     ,   185.959198     ,   148.894424     , -0.218811035     ,   0.00000000     ,   0.00000000     ,   148.675613     ,  0.199531183     ,   1.03405857     ,  -39.1477661     ,   5.35119629     ,  -3.33751345     , -0.149500772     ,  -37.2835846     ,   105.871750     ,   280.660004     ,   10.8099804     ,   269.850037     ,   6.79163313     ,   158.646622     ,  0.628274322     ,  0.571054518     ,   2.23778129     ,   5.28012753    
   205.541672     ,           7 ,          24 ,          14 ,  0.263000011     ,   1.78252831E-02 ,   230.707779     ,  -5.77001953     ,   3.67333293     ,  0.321219742     ,   228.932312     ,   182.827423     , -0.228515625     ,   0.00000000     ,   0.00000000     ,   182.598907     ,  0.200351387     ,   1.05683231     ,  -47.8803558     ,   5.54150391     ,  -3.67333293     , -0.321219742     ,  -46.3334045     ,   105.316193     ,   344.339996     ,   13.4641838     ,   330.875824     ,   8.39246559     ,   194.749115     ,  0.623317778     ,  0.571620047     ,   2.19747853     ,   5.29321098    
   205.583328     ,           7 ,          24 ,          15 ,  0.263000011     ,   2.00339332E-02 ,   189.623383     ,  -8.46002197     ,   2.60211229     ,  0.435881257     ,   184.201355     ,   149.984421     , -0.338500977     ,   0.00000000     ,   0.00000000     ,   149.645920     ,  0.201380000     ,   1.09247303     ,  -39.6389618     ,   8.12152100     ,  -2.60211229     , -0.435881257     ,  -34.5554352     ,   104.901855     ,   283.019989     ,   15.9668655     ,   267.053131     ,   9.78856850     ,   156.860794     ,  0.613055110     ,  0.570180237     ,   2.14180732     ,   5.34952831    
