days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse
   205.000000     ,           7 ,          24 ,           1 ,  0.252999991     ,   7.86088756E-04 ,   27.6674995     ,  0.245025635     ,   21.8577366     ,   15.7895432     ,   65.5598068     ,   28.6410179     ,   9.03320312E-03 ,   0.00000000     ,   0.00000000     ,   28.6500511     ,  0.193021148     ,   1.44008553     ,  0.973518372     , -0.235992432     ,  -21.8577366     ,  -15.7895432     ,  -36.9097557     ,   109.557434     ,   54.2500000     ,   0.00000000     ,   54.2500000     ,   0.00000000     ,   31.8233547     ,  0.406720430     ,  0.570812881     ,   1.06596994     ,   5.09721708    
   205.041672     ,           7 ,          24 ,           2 ,  0.252999991     ,   1.42651529E-03 ,   13.2293997     , -0.637481689     ,   23.8105412     ,   17.0091152     ,   53.4115753     ,   13.6956940     ,  -2.36206055E-02 ,   0.00000000     ,   0.00000000     ,   13.6720734     ,  0.193781525     ,   1.42018652     ,  0.466294289     ,  0.613861084     ,  -23.8105412     ,  -17.0091152     ,  -39.7395020     ,   109.080940     ,   25.9400005     ,   6.37444481E-02 ,   25.8762569     ,   2.75317542E-02 ,   15.1899061     ,  0.431908280     ,  0.571116447     ,   1.14982224     ,   5.11362696    
   205.083328     ,           7 ,          24 ,           3 ,  0.252999991     ,   1.99585431E-03 ,   15.0347996     ,  -1.52001953     ,   19.9181290     ,   14.0499687     ,   47.4828758     ,   15.5573320     ,  -5.68542480E-02 ,   0.00000000     ,   0.00000000     ,   15.5004778     ,  0.194606841     ,   1.38840401     ,  0.522532463     ,   1.46316528     ,  -19.9181290     ,  -14.0499687     ,  -31.9823990     ,   108.697456     ,   29.4799995     ,  0.208752334     ,   29.2712479     ,   9.70837995E-02 ,   17.1888409     ,  0.465066910     ,  0.571190238     ,   1.27320373     ,   5.13603830    
   205.125000     ,           7 ,          24 ,           4 ,  0.252999991     ,   2.58694449E-03 ,   18.6456013     ,  -1.52001953     ,   18.9785500     ,   13.1927958     ,   49.2969284     ,   19.3151150     ,  -5.72204590E-02 ,   0.00000000     ,   0.00000000     ,   19.2578945     ,  0.195276126     ,   1.34669733     ,  0.669513702     ,   1.46279907     ,  -18.9785500     ,  -13.1927958     ,  -30.0390339     ,   108.337273     ,   36.5600014     ,  0.296616614     ,   36.2633858     ,  0.148261398     ,   21.3129768     ,  0.499841869     ,  0.571597576     ,   1.41802204     ,   5.14787722    
   205.166672     ,           7 ,          24 ,           5 ,  0.252999991     ,   3.15485871E-03 ,   25.2602997     ,  -3.04000854     ,   14.9355373     ,   10.2082090     ,   47.3640404     ,   26.1276360     , -0.115203857     ,   0.00000000     ,   0.00000000     ,   26.0124321     ,  0.195908889     ,   1.29761815     ,  0.867336273     ,   2.92480469     ,  -14.9355373     ,  -10.2082090     ,  -21.3516083     ,   108.081261     ,   49.5299988     ,  0.881827533     ,   48.6481705     ,  0.468507946     ,   28.5622005     ,  0.531292021     ,  0.570856690     ,   1.57565844     ,   5.17957592    
   205.208328     ,           7 ,          24 ,           6 ,  0.252999991     ,   3.15485871E-03 ,   34.2821999     ,  -3.79998779     ,   9.99765301     ,   7.66250896     ,   0.00000000     ,   35.4590988     , -0.144622803     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.196361125     ,   1.24418318     ,   1.17689896     ,   3.65536499     ,  -9.99765301     ,  -7.66250896     ,   0.00000000     ,   108.081261     ,   67.2200012     ,   1.60147583     ,   65.6185226     ,  0.894488752     ,   38.5045090     ,  0.558540285     ,  0.570442379     ,   1.72997975     ,   5.20016432    
   205.250000     ,           7 ,          24 ,           7 ,  0.252999991     ,   3.83031112E-03 ,   65.5553970     ,  -13.0499878     ,   2.33689141     ,   1.49043787     ,   56.3327370     ,   66.9659271     , -0.496734619     ,   0.00000000     ,   0.00000000     ,   66.4691925     ,  0.196361125     ,   1.18976188     ,   1.41053009     ,   12.5532532     ,  -2.33689141     ,  -1.49043787     ,   10.1364555     ,   108.202805     ,   128.539993     ,   10.9428673     ,   117.597130     ,   6.29594851     ,   68.1106339     ,  0.575347245     ,  0.562534273     ,   1.90598845     ,   5.34468365    
   205.291672     ,           7 ,          24 ,           8 ,  0.263000011     ,   4.80977260E-03 ,   107.054100     ,  -28.3500061     ,   2.05372834     ,  0.929254651     ,   81.6870728     ,   107.563461     ,  -1.07681274     ,   0.00000000     ,   0.00000000     ,   106.486649     ,  0.196146160     ,   1.13796115     ,  0.509361267     ,   27.2731934     ,  -2.05372834     , -0.929254651     ,   24.7995758     ,   108.500160     ,   209.910004     ,   39.5128937     ,   170.397110     ,   23.0373211     ,   96.4776382     ,  0.583033025     ,  0.549065351     ,   2.10013771     ,   5.58432245    
   205.333328     ,           7 ,          24 ,           9 ,  0.263000011     ,   4.80977260E-03 ,   84.1959000     ,  -32.0099792     ,   2.49362111     ,   1.49976635     ,   0.00000000     ,   84.5036926     ,  -1.20941162     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.195622221     ,   1.09247303     ,  0.307792664     ,   30.8005676     ,  -2.49362111     ,  -1.49976635     ,   0.00000000     ,   108.500160     ,   165.089996     ,   36.0579987     ,   129.031998     ,   21.3820705     ,   72.5109177     ,  0.592991054     ,  0.544760704     ,   2.22741938     ,   5.64691782    
   205.375000     ,           7 ,          24 ,          10 ,  0.263000011     ,   6.28704391E-03 ,   147.945892     ,  -26.3399963     ,   1.58741593     ,   1.10981194E-02 ,   123.204414     ,   149.787247     , -0.995178223     ,   0.00000000     ,   0.00000000     ,   148.792068     ,  0.195622221     ,   1.05683231     ,   1.84135437     ,   25.3448181     ,  -1.58741593     ,  -1.10981194E-02 ,   25.5876541     ,   108.806969     ,   290.089996     ,   52.4979019     ,   237.592102     ,   31.8091450     ,   134.621140     ,  0.605912685     ,  0.549588501     ,   2.27973866     ,   5.55893278    
   205.416672     ,           7 ,          24 ,          11 ,  0.263000011     ,   8.17576796E-03 ,   171.400787     ,  -14.5800171     ,  0.712136626     ,  -1.32835303E-02 ,   157.519623     ,   175.609467     , -0.547882080     ,   0.00000000     ,  -0.00000000     ,   175.061584     ,  0.195084527     ,   1.03405857     ,   4.20867920     ,   14.0321350     , -0.712136626     ,   1.32835303E-02 ,   17.5419617     ,   109.017303     ,   336.079987     ,   32.9695892     ,   303.110413     ,   20.4136200     ,   174.708008     ,  0.619165123     ,  0.559844077     ,   2.25864339     ,   5.35614729    
   205.458328     ,           7 ,          24 ,          12 ,  0.263000011     ,   1.00316871E-02 ,   157.569595     ,  -6.18002319     ,   2.90695286     ,  0.487160385     ,   154.783691     ,   162.615158     , -0.231353760     ,   0.00000000     ,   0.00000000     ,   162.383804     ,  0.194717586     ,   1.02622068     ,   5.04556274     ,   5.94866943     ,  -2.90695286     , -0.487160385     ,   7.60011292     ,   109.108429     ,   308.959991     ,   12.9905348     ,   295.969452     ,   8.13536644     ,   172.548157     ,  0.626253366     ,  0.566773891     ,   2.22660208     ,   5.21943951    
   205.500000     ,           7 ,          24 ,          13 ,  0.263000011     ,   1.17229773E-02 ,   143.136597     ,  -5.57000732     ,   3.33751345     ,  0.149500772     ,   141.053604     ,   147.736069     , -0.208190918     ,   0.00000000     ,   0.00000000     ,   147.527878     ,  0.194559038     ,   1.03405857     ,   4.59947205     ,   5.36181641     ,  -3.33751345     , -0.149500772     ,   6.47427368     ,   109.186058     ,   280.660004     ,   10.8099804     ,   269.850037     ,   6.75257969     ,   157.398605     ,  0.624661624     ,  0.567100942     ,   2.20760894     ,   5.20889473    
   205.541672     ,           7 ,          24 ,          14 ,  0.263000011     ,   1.38073647E-02 ,   175.613388     ,  -5.77001953     ,   3.67333293     ,  0.321219742     ,   173.837921     ,   181.135681     , -0.215362549     ,   0.00000000     ,   0.00000000     ,   180.920319     ,  0.194424182     ,   1.05683231     ,   5.52229309     ,   5.55465698     ,  -3.67333293     , -0.321219742     ,   7.08239746     ,   109.270981     ,   344.339996     ,   13.4641838     ,   330.875824     ,   8.33402443     ,   192.927841     ,  0.618977308     ,  0.566916645     ,   2.16225767     ,   5.20832014    
   205.583328     ,           7 ,          24 ,          15 ,  0.263000011     ,   1.54730501E-02 ,   144.340195     ,  -8.46002197     ,   2.60211229     ,  0.435881257     ,   138.918167     ,   148.327072     , -0.315307617     ,   0.00000000     ,   0.00000000     ,   148.011765     ,  0.194276854     ,   1.09247303     ,   3.98687744     ,   8.14471436     ,  -2.60211229     , -0.435881257     ,   9.09359741     ,   109.380020     ,   283.019989     ,   15.9668655     ,   267.053131     ,   9.70449257     ,   155.103363     ,  0.607789457     ,  0.564566851     ,   2.10065508     ,   5.24664783    
   205.625000     ,           7 ,          24 ,          16 ,  0.273000002     ,   1.75654050E-02 ,   169.600494     ,  -4.88000488     ,   7.46934605     ,   2.31256747     ,   174.502396     ,   174.811691     , -0.181518555     ,   0.00000000     ,   0.00000000     ,   174.630173     ,  0.194088012     ,   1.13796127     ,   5.21119690     ,   4.69848633     ,  -7.46934605     ,  -2.31256747     ,  0.127777100     ,   109.381554     ,   332.549988     ,   10.5806503     ,   321.969330     ,   6.31170321     ,   187.923508     ,  0.596532643     ,  0.567583323     ,   1.98283434     ,   5.18646860    
   205.666672     ,           7 ,          24 ,          17 ,  0.273000002     ,   1.97904352E-02 ,   175.613388     ,  -6.26000977     ,   11.3537827     ,   4.86039782     ,   185.567551     ,   180.525024     , -0.232879639     ,   0.00000000     ,   0.00000000     ,   180.292145     ,  0.194085360     ,   1.18976188     ,   4.91163635     ,   6.02713013     ,  -11.3537827     ,  -4.86039782     ,  -5.27540588     ,   109.318298     ,   344.339996     ,   13.6194086     ,   330.720581     ,   7.87013149     ,   192.713226     ,  0.577861488     ,  0.566584706     ,   1.86647403     ,   5.20448828    
   205.708328     ,           7 ,          24 ,          18 ,  0.273000002     ,   2.19030939E-02 ,   164.184296     ,  -2.66998291     ,   10.1691580     ,   4.51222038     ,   176.195694     ,   169.570999     ,  -9.94262695E-02 ,   0.00000000     ,   0.00000000     ,   169.471573     ,  0.194194868     ,   1.24418318     ,   5.38670349     ,   2.57055664     ,  -10.1691580     ,  -4.51222038     ,  -6.72412109     ,   109.237671     ,   321.929993     ,   5.19606018     ,   316.733948     ,   2.89667344     ,   185.515564     ,  0.557474971     ,  0.569689393     ,   1.71567702     ,   5.15139103    
