days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse
   205.000000     ,           7 ,          24 ,           1 ,  0.252999991     ,   1.15151203E-03 ,   36.3474960     ,  0.245025635     ,   33.6107101     ,   25.8328667     ,   96.0361023     ,   30.3496628     ,   8.66699219E-03 ,   0.00000000     ,   0.00000000     ,   30.3583298     ,  0.189556971     ,   1.44008553     ,  -5.99783325     , -0.236358643     ,  -33.6107101     ,  -25.8328667     ,  -65.6777725     ,   85.2124939     ,   54.2500000     ,   0.00000000     ,   54.2500000     ,   0.00000000     ,   33.7218475     ,  0.449674845     ,  0.607671797     ,   1.21128869     ,   5.79209661    
   205.041672     ,           7 ,          24 ,           2 ,  0.252999991     ,   2.14676373E-03 ,   17.3797989     , -0.637481689     ,   37.5698853     ,   28.6917725     ,   83.0039749     ,   14.5325909     ,  -2.30407715E-02 ,   0.00000000     ,   0.00000000     ,   14.5095501     ,  0.191266567     ,   1.42018652     ,  -2.84720802     ,  0.614440918     ,  -37.5698853     ,  -28.6917725     ,  -68.4944229     ,   84.3912201     ,   25.9400005     ,   6.15674742E-02 ,   25.8784332     ,   2.92564798E-02 ,   16.1180668     ,  0.475193769     ,  0.608696520     ,   1.31014955     ,   5.82661486    
   205.083328     ,           7 ,          24 ,           3 ,  0.252999991     ,   3.04761576E-03 ,   19.7515984     ,  -1.52001953     ,   32.3568764     ,   24.5426044     ,   75.1310577     ,   16.5320759     ,  -5.59692383E-02 ,   0.00000000     ,   0.00000000     ,   16.4761066     ,  0.193082228     ,   1.38840401     ,  -3.21952248     ,   1.46405029     ,  -32.3568764     ,  -24.5426044     ,  -58.6549530     ,   83.6879196     ,   29.4799995     ,  0.201586694     ,   29.2784138     ,  0.102454022     ,   18.2665215     ,  0.508238018     ,  0.609512746     ,   1.45489430     ,   5.86887026    
   205.125000     ,           7 ,          24 ,           4 ,  0.252999991     ,   3.99305858E-03 ,   24.4951992     ,  -1.52001953     ,   31.8757858     ,   23.9989529     ,   78.8499222     ,   20.5490456     ,  -5.68847656E-02 ,   0.00000000     ,   0.00000000     ,   20.4921608     ,  0.194664344     ,   1.34669733     ,  -3.94615364     ,   1.46313477     ,  -31.8757858     ,  -23.9989529     ,  -58.3577614     ,   82.9881897     ,   36.5600014     ,  0.286389887     ,   36.2736130     ,  0.155354634     ,   22.6769180     ,  0.542458534     ,  0.610592067     ,   1.62450027     ,   5.89736271    
   205.166672     ,           7 ,          24 ,           5 ,  0.252999991     ,   4.90052346E-03 ,   33.1850967     ,  -3.04000854     ,   26.0661392     ,   19.4713631     ,   75.6825867     ,   27.8375359     , -0.115600586     ,   0.00000000     ,   0.00000000     ,   27.7219353     ,  0.196264029     ,   1.29761815     ,  -5.34756088     ,   2.92440796     ,  -26.0661392     ,  -19.4713631     ,  -47.9606514     ,   82.4131241     ,   49.5299988     ,  0.851289749     ,   48.6787071     ,  0.487933189     ,   30.4426613     ,  0.573169351     ,  0.610570371     ,   1.81023502     ,   5.95049953    
   205.208328     ,           7 ,          24 ,           6 ,  0.252999991     ,   4.90052346E-03 ,   45.0373993     ,  -3.79998779     ,   18.2484207     ,   15.3414288     ,   0.00000000     ,   37.8235054     , -0.146453857     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.197598264     ,   1.24418318     ,  -7.21389389     ,   3.65353394     ,  -18.2484207     ,  -15.3414288     ,   0.00000000     ,   82.4131241     ,   67.2200012     ,   1.54551923     ,   65.6744843     ,  0.926689744     ,   41.0994301     ,  0.599597692     ,  0.610805809     ,   1.99253738     ,   5.98916912    
   205.250000     ,           7 ,          24 ,           7 ,  0.252999991     ,   5.87619841E-03 ,   86.1217880     ,  -13.0499878     ,   4.79336786     ,   3.50614190     ,   81.3713074     ,   71.4976349     , -0.502929688     ,   0.00000000     ,   0.00000000     ,   70.9947052     ,  0.197598264     ,   1.18976188     ,  -14.6241531     ,   12.5470581     ,  -4.79336786     ,  -3.50614190     ,  -10.3766022     ,   82.2887039     ,   128.539993     ,   10.5605240     ,   117.979469     ,   6.49522829     ,   72.9465866     ,  0.615047932     ,  0.602998793     ,   2.19805765     ,   6.16291952    
   205.291672     ,           7 ,          24 ,           8 ,  0.263000011     ,   7.31205242E-03 ,   140.639694     ,  -28.3500061     ,   4.51005554     ,   2.95049596     ,   119.750237     ,   115.023529     ,  -1.09579468     ,   0.00000000     ,   0.00000000     ,   113.927734     ,  0.197889298     ,   1.13796115     ,  -25.6161652     ,   27.2542114     ,  -4.51005554     ,  -2.95049596     ,  -5.82250214     ,   82.2188873     ,   209.910004     ,   38.1445732     ,   171.765427     ,   23.7276115     ,   104.076309     ,  0.622044206     ,  0.590076983     ,   2.43032312     ,   6.46059370    
   205.333328     ,           7 ,          24 ,           9 ,  0.263000011     ,   7.31205242E-03 ,   110.610291     ,  -32.0099792     ,   4.72723818     ,   3.55588698     ,   0.00000000     ,   90.4203033     ,  -1.23922729     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.198052987     ,   1.09247303     ,  -20.1899872     ,   30.7707520     ,  -4.72723818     ,  -3.55588698     ,   0.00000000     ,   82.2188873     ,   165.089996     ,   34.7981453     ,   130.291855     ,   21.9822845     ,   78.4847260     ,  0.631708503     ,  0.586362362     ,   2.58400798     ,   6.54908466    
   205.375000     ,           7 ,          24 ,          10 ,  0.263000011     ,   9.40894522E-03 ,   194.360291     ,  -26.3399963     ,   4.49600697     ,   2.36455321     ,   174.880844     ,   160.153717     ,  -1.01974487     ,   0.00000000     ,   0.00000000     ,   159.133972     ,  0.198052987     ,   1.05683231     ,  -34.2065735     ,   25.3202515     ,  -4.49600697     ,  -2.36455321     ,  -15.7468719     ,   82.0300751     ,   290.089996     ,   50.6718140     ,   239.418182     ,   32.6321030     ,   145.316483     ,  0.643989205     ,  0.591127336     ,   2.64277649     ,   6.44284964    
