days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse
   205.000000     ,           7 ,          24 ,           1 ,  0.252999991     ,   1.06044486E-03 ,   28.7524986     ,  0.245025635     ,   33.6107101     ,   25.8328667     ,   88.4411011     ,   30.3496628     ,   8.66699219E-03 ,   0.00000000     ,   0.00000000     ,   30.3583298     ,  0.189556971     ,   1.44008553     ,   1.59716415     , -0.236358643     ,  -33.6107101     ,  -25.8328667     ,  -58.0827713     ,   85.3035660     ,   54.2500000     ,   0.00000000     ,   54.2500000     ,   0.00000000     ,   33.7218475     ,  0.449674845     ,  0.607671797     ,   1.21128869     ,   5.79209661    
   205.041672     ,           7 ,          24 ,           2 ,  0.252999991     ,   2.01215199E-03 ,   13.7481995     , -0.637481689     ,   37.5698853     ,   28.6917725     ,   79.3723755     ,   14.5284214     ,  -2.29797363E-02 ,   0.00000000     ,   0.00000000     ,   14.5054417     ,  0.191067308     ,   1.42018652     ,  0.780221939     ,  0.614501953     ,  -37.5698853     ,  -28.6917725     ,  -64.8669357     ,   84.5257874     ,   25.9400005     ,   6.15674742E-02 ,   25.8784332     ,   2.92453077E-02 ,   16.1134453     ,  0.475012302     ,  0.608541429     ,   1.30942273     ,   5.82338190    
   205.083328     ,           7 ,          24 ,           3 ,  0.252999991     ,   2.86351726E-03 ,   15.6243992     ,  -1.52001953     ,   32.3568764     ,   24.5426044     ,   71.0038605     ,   16.5250092     ,  -5.58166504E-02 ,   0.00000000     ,   0.00000000     ,   16.4691925     ,  0.192782402     ,   1.38840401     ,  0.900609970     ,   1.46420288     ,  -32.3568764     ,  -24.5426044     ,  -54.5346680     ,   83.8718948     ,   29.4799995     ,  0.201586694     ,   29.2784138     ,  0.102400973     ,   18.2587204     ,  0.507974863     ,  0.609281898     ,   1.45368922     ,   5.86400843    
   205.125000     ,           7 ,          24 ,           4 ,  0.252999991     ,   3.74758826E-03 ,   19.3768005     ,  -1.52001953     ,   31.8757858     ,   23.9989529     ,   73.7315216     ,   20.5369682     ,  -5.66406250E-02 ,   0.00000000     ,   0.00000000     ,   20.4803276     ,  0.194248021     ,   1.34669733     ,   1.16016769     ,   1.46337891     ,  -31.8757858     ,  -23.9989529     ,  -53.2511940     ,   83.2333908     ,   36.5600014     ,  0.286389887     ,   36.2736130     ,  0.155254468     ,   22.6635990     ,  0.542108774     ,  0.610274613     ,   1.62264585     ,   5.89062786    
   205.166672     ,           7 ,          24 ,           5 ,  0.252999991     ,   4.57190955E-03 ,   26.2508984     ,  -3.04000854     ,   26.0661392     ,   19.4713631     ,   68.7483978     ,   27.8155842     , -0.114929199     ,   0.00000000     ,   0.00000000     ,   27.7006550     ,  0.195700511     ,   1.29761815     ,   1.56468582     ,   2.92507935     ,  -26.0661392     ,  -19.4713631     ,  -41.0477448     ,   82.7412109     ,   49.5299988     ,  0.851289749     ,   48.6787071     ,  0.487549603     ,   30.4186573     ,  0.572718740     ,  0.610144973     ,   1.80745268     ,   5.94134951    
   205.208328     ,           7 ,          24 ,           6 ,  0.252999991     ,   4.57190955E-03 ,   35.6265984     ,  -3.79998779     ,   18.2484207     ,   15.3414288     ,   0.00000000     ,   37.7834473     , -0.145324707     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.196834877     ,   1.24418318     ,   2.15684891     ,   3.65466309     ,  -18.2484207     ,  -15.3414288     ,   0.00000000     ,   82.7412109     ,   67.2200012     ,   1.54551923     ,   65.6744843     ,  0.925789118     ,   41.0558205     ,  0.599014938     ,  0.610234082     ,   1.98840845     ,   5.97675085    
   205.250000     ,           7 ,          24 ,           7 ,  0.252999991     ,   5.33181010E-03 ,   68.1261902     ,  -13.0499878     ,   4.79336786     ,   3.50614190     ,   63.3757133     ,   71.4217606     , -0.499114990     ,   0.00000000     ,   0.00000000     ,   70.9226456     ,  0.196834877     ,   1.18976188     ,   3.29557037     ,   12.5508728     ,  -4.79336786     ,  -3.50614190     ,   7.54693222     ,   82.8317032     ,   128.539993     ,   10.5605240     ,   117.979469     ,   6.48931742     ,   72.8681946     ,  0.614488184     ,  0.602428973     ,   2.19343877     ,   6.14994764    
   205.291672     ,           7 ,          24 ,           8 ,  0.263000011     ,   6.41529728E-03 ,   111.252296     ,  -28.3500061     ,   4.51005554     ,   2.95049596     ,   90.3628387     ,   114.822601     ,  -1.08200073     ,   0.00000000     ,   0.00000000     ,   113.740601     ,  0.196625337     ,   1.13796115     ,   3.57030487     ,   27.2680054     ,  -4.51005554     ,  -2.95049596     ,   23.3777618     ,   83.1120148     ,   209.910004     ,   38.1445732     ,   171.765427     ,   23.6935406     ,   103.887131     ,  0.621151030     ,  0.589138925     ,   2.42168665     ,   6.43757582    
   205.333328     ,           7 ,          24 ,           9 ,  0.263000011     ,   6.41529728E-03 ,   87.4976959     ,  -32.0099792     ,   4.72723818     ,   3.55588698     ,   0.00000000     ,   90.1632233     ,  -1.21374512     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.195979044     ,   1.09247303     ,   2.66552734     ,   30.7962341     ,  -4.72723818     ,  -3.55588698     ,   0.00000000     ,   83.1120148     ,   165.089996     ,   34.7981453     ,   130.291855     ,   21.9324570     ,   78.2489014     ,  0.630276620     ,  0.584823430     ,   2.56884551     ,   6.51055908    
   205.375000     ,           7 ,          24 ,          10 ,  0.263000011     ,   8.02522805E-03 ,   153.747696     ,  -26.3399963     ,   4.49600697     ,   2.36455321     ,   134.268250     ,   159.699570     , -0.998779297     ,   0.00000000     ,   0.00000000     ,   158.700790     ,  0.195979044     ,   1.05683231     ,   5.95187378     ,   25.3412170     ,  -4.49600697     ,  -2.36455321     ,   24.4325409     ,   83.4049683     ,   290.089996     ,   50.6718140     ,   239.418182     ,   32.5606308     ,   144.883347     ,  0.642578781     ,  0.589585304     ,   2.62738228     ,   6.40524197    
