days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   72.7257538     ,  -1.13543701     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.39071524     ,  -8.91404724     ,   69.8445587     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   200.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   16.3353138     ,   64.4710846     ,  0.342825234     ,  0.444461912     ,  0.961236060     ,   4.08985949     ,   62.1962509    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   62.7537460     ,  -1.08566284     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.37108982     ,  -7.22445679     ,   66.7843323     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   200.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   15.1225452     ,   54.6038399     ,  0.359497011     ,  0.443589449     ,   1.01770782     ,   4.10042667     ,   52.6735115    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   57.4555626     ,  -1.10583496     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.33970547     ,  -6.43383789     ,   68.0241699     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   200.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   16.3314495     ,   47.5080643     ,  0.381593764     ,  0.440157562     ,   1.10703528     ,   4.14199162     ,   45.8159523    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   60.5941429     ,  -1.10565186     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.29844832     ,  -6.08596420     ,   68.0143585     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   200.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   19.5738773     ,   47.7529526     ,  0.406648934     ,  0.437561899     ,   1.21492219     ,   4.17342854     ,   46.0423889    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   63.9690056     ,  -1.10681152     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.24979055     ,  -5.50179672     ,   68.0831757     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   200.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   23.0340424     ,   48.0426292     ,  0.431216598     ,  0.435214102     ,   1.33277965     ,   4.20186329     ,   46.3127403    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   75.7402267     ,  -1.11990356     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.19667864     ,  -5.39217377     ,   68.8900909     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   200.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   29.9054413     ,   54.2503700     ,  0.453360319     ,  0.433010846     ,   1.45238400     ,   4.22854805     ,   52.2873764    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   94.0330887     ,  -1.14645386     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.14243412     ,  -5.35281372     ,   70.5235443     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   200.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   39.8068237     ,   64.6743927     ,  0.472393960     ,  0.431272268     ,   1.56551576     ,   4.24960470     ,   62.3251266    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   112.680740     ,  -1.15972900     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.09064984     ,  -4.95865631     ,   71.3402710     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   200.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   49.7666702     ,   75.4341583     ,  0.488257349     ,  0.430345356     ,   1.66459751     ,   4.26083136     ,   72.6883621    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   142.110489     ,  -1.18289185     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.126815766     ,   1.04504490     ,  -4.94091797     ,   72.7670898     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   200.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   66.3307953     ,   91.5697403     ,  0.499631226     ,  0.428529620     ,   1.75087881     ,   4.28282213     ,   88.2230072    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   170.459198     ,  -1.23922729     ,   0.00000000     ,   0.00000000     ,   169.219971     ,  0.126815766     ,   1.00922012     ,  -4.98939514     ,   76.2307587     ,  -63.3625832     , -0.860711157     ,   7.01806641     ,   200.084152     ,   408.019989     ,   171.106888     ,   236.913101     ,   86.5521851     ,   102.846916     ,  0.505836964     ,  0.424913228     ,   1.82518613     ,   4.32662106     ,   99.0572052    
