days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   85.9302979     ,   27.0808010     ,   0.00000000     ,   75.5038071     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.39071524     ,  -6.13599396     ,   69.6704865     ,  -85.9302979     ,  -27.0808010     ,   0.00000000     ,   186.000000     ,   189.860001     ,   44.5371857     ,   145.322815     ,   15.8541698     ,   68.0389481     ,  0.355976015     ,  0.458196133     ,  0.997269154     ,   4.23155880     ,   65.3579178    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   84.0790634     ,   28.9396114     ,   0.00000000     ,   65.1056900     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.37108982     ,  -4.87251282     ,   66.6178894     ,  -84.0790634     ,  -28.9396114     ,   0.00000000     ,   186.000000     ,   162.740005     ,   39.3185539     ,   123.421455     ,   14.6552200     ,   57.6844406     ,  0.372730404     ,  0.457366824     ,   1.05566013     ,   4.24207115     ,   55.4074669    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   89.2262650     ,   29.8564835     ,   0.00000000     ,   59.5807457     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.33970547     ,  -4.30865479     ,   67.8546143     ,  -89.2262650     ,  -29.8564835     ,   0.00000000     ,   186.000000     ,   148.580002     ,   39.9845200     ,   108.595482     ,   15.7918901     ,   50.4089394     ,  0.394950092     ,  0.454119205     ,   1.14786696     ,   4.28323936     ,   48.4054871    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   86.9073105     ,   27.6919518     ,   0.00000000     ,   62.7597961     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.29844832     ,  -3.92031097     ,   67.8448334     ,  -86.9073105     ,  -27.6919518     ,   0.00000000     ,   186.000000     ,   155.070007     ,   44.9598618     ,   110.110146     ,   18.8867683     ,   50.8463440     ,  0.420080662     ,  0.451660931     ,   1.25919366     ,   4.31440067     ,   48.8149490    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   100.775314     ,   34.8686943     ,   0.00000000     ,   66.1587219     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.24979055     ,  -3.31208038     ,   67.9134979     ,  -100.775314     ,  -34.8686943     ,   0.00000000     ,   186.000000     ,   161.559998     ,   49.8699722     ,   111.690025     ,   22.1764164     ,   51.3332748     ,  0.444684774     ,  0.449447840     ,   1.38069236     ,   4.34245491     ,   49.2727318    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   95.3499222     ,   31.7439880     ,   0.00000000     ,   78.2127914     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.19667864     ,  -2.91960907     ,   68.7183990     ,  -95.3499222     ,  -31.7439880     ,   0.00000000     ,   186.000000     ,   188.679993     ,   61.5698624     ,   127.110130     ,   28.7425270     ,   58.1605759     ,  0.466827869     ,  0.447365075     ,   1.50390100     ,   4.36885691     ,   55.8155518    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   91.9052429     ,   28.6996841     ,   0.00000000     ,   96.9551926     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.14243412     ,  -2.43070984     ,   70.3477631     ,  -91.9052429     ,  -28.6996841     ,   0.00000000     ,   186.000000     ,   231.130005     ,   78.7083511     ,   152.421661     ,   38.2370033     ,   69.4909897     ,  0.485806167     ,  0.445686460     ,   1.62049437     ,   4.39013577     ,   66.6790009    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   86.3726807     ,   19.9177036     ,   0.00000000     ,   116.028603     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.09064984     ,  -1.61079407     ,   71.1624451     ,  -86.3726807     ,  -19.9177036     ,   0.00000000     ,   186.000000     ,   273.579987     ,   95.2703552     ,   178.309631     ,   47.7861061     ,   81.1345673     ,  0.501584232     ,  0.444777489     ,   1.72263789     ,   4.40165758     ,   77.8449707    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   82.9155502     ,   14.5378380     ,   0.00000000     ,   146.185547     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04504490     , -0.865859985     ,   72.5856934     ,  -82.9155502     ,  -14.5378380     ,   0.00000000     ,   186.000000     ,   341.980011     ,   124.032089     ,   217.947922     ,   63.6226006     ,   98.8057938     ,  0.512952745     ,  0.443071216     ,   1.81125975     ,   4.42328691     ,   94.7849197    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   2.34865583E-03 ,   175.448593     ,  -77.4699860     ,   81.8122177     ,   16.0870686     ,   195.877899     ,   175.210388     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   173.781158     ,  0.136247396     ,   1.00922012     , -0.238204956     ,   76.0407562     ,  -81.8122177     ,  -16.0870686     ,  -22.0967407     ,   185.735046     ,   408.019989     ,   159.632385     ,   248.387604     ,   82.8944702     ,   111.783745     ,  0.519283533     ,  0.439700723     ,   1.88705087     ,   4.46601295     ,   107.201302    
