days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   102.299583     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.39071524     ,   20.6597824     ,   69.6704865     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   16.9148884     ,   96.7513199     ,  0.354988635     ,  0.674328566     ,   1.00007319     ,   2.12804437     ,   94.1277008    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   87.8870621     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.37108982     ,   17.9088593     ,   66.6178894     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   15.6338320     ,   82.0184555     ,  0.371651441     ,  0.673647940     ,   1.05889952     ,   2.13366818     ,   79.7921677    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   79.6193771     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.33970547     ,   15.7299767     ,   67.8546143     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   16.8472576     ,   71.6187134     ,  0.393645912     ,  0.670970440     ,   1.15211546     ,   2.15578938     ,   69.6671677    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   83.1010132     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.29844832     ,   16.4209061     ,   67.8448334     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   20.1473942     ,   72.1870728     ,  0.418563813     ,  0.668945432     ,   1.26463187     ,   2.17252040     ,   70.2142487    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   86.8222733     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.24979055     ,   17.3514709     ,   67.9134979     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   23.6609745     ,   72.8082199     ,  0.442953289     ,  0.667113781     ,   1.38754880     ,   2.18765354     ,   70.8131027    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   101.770737     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.19667864     ,   20.6383362     ,   68.7183990     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   30.6664448     ,   82.4121552     ,  0.464896977     ,  0.665394902     ,   1.51231003     ,   2.20185518     ,   80.1481934    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   125.276436     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.14243412     ,   25.8905334     ,   70.3477631     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   40.7625198     ,   98.4335251     ,  0.483735353     ,  0.664038539     ,   1.63031805     ,   2.21306181     ,   95.7240677    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   149.248459     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.09064984     ,   31.6090622     ,   71.1624451     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   50.9054298     ,   114.926186     ,  0.499429643     ,  0.663315356     ,   1.73362935     ,   2.21903658     ,   111.759399    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   186.823105     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04504490     ,   39.7716980     ,   72.5856934     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   67.7933960     ,   139.787842     ,  0.510648131     ,  0.661898851     ,   1.82371640     ,   2.23074007     ,   135.927979    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   221.442261     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   220.013031     ,  0.136247396     ,   1.00922012     ,   45.9936676     ,   76.0407562     ,  -63.3625832     , -0.860711157     ,   57.8111267     ,   186.693176     ,   408.019989     ,   171.106888     ,   236.913101     ,   88.4127884     ,   157.634186     ,  0.516710877     ,  0.659077525     ,   1.90155101     ,   2.25405025     ,   153.263428    
   186.416672     ,           7 ,           5 ,          11 , -0.157000005     ,   4.23956756E-03 ,   203.338409     ,  -78.3000031     ,   63.2233849     ,   3.11623669     ,   191.378036     ,   256.698456     ,  -1.43402100     ,   0.00000000     ,   0.00000000     ,   255.264435     ,  0.135747716     ,  0.986283302     ,   53.3600464     ,   76.8659821     ,  -63.2233849     ,  -3.11623669     ,   63.8863983     ,   187.459198     ,   472.880005     ,   201.493027     ,   271.386993     ,   104.941940     ,   180.278564     ,  0.520821691     ,  0.658022821     ,   1.93963158     ,   2.25433397     ,   175.308258    
   186.458328     ,           7 ,           5 ,          12 , -0.157000005     ,   6.75020553E-03 ,   228.183792     ,  -80.5799866     ,   62.2059746     , -0.422571152     ,   209.387207     ,   286.692902     ,  -1.46395874     ,   0.00000000     ,  -0.00000000     ,   285.228943     ,  0.135199755     ,  0.978380561     ,   58.5091095     ,   79.1160278     ,  -62.2059746     ,  0.422571152     ,   75.8417358     ,   188.368576     ,   530.659973     ,   233.095108     ,   297.564850     ,   121.385498     ,   197.162155     ,  0.520755231     ,  0.656341970     ,   1.95518541     ,   2.25888681     ,   191.756027    
   186.500000     ,           7 ,           5 ,          13 , -0.146999985     ,   9.41032916E-03 ,   247.959518     ,  -80.7800140     ,   59.5734673     ,  -4.89862967     ,   221.854340     ,   310.944275     ,  -1.45370483     ,   0.00000000     ,  -0.00000000     ,   309.490570     ,  0.134554923     ,  0.986283302     ,   62.9847565     ,   79.3263092     ,  -59.5734673     ,   4.89862967     ,   87.6362305     ,   189.419373     ,   576.650024     ,   252.583694     ,   324.066345     ,   130.939774     ,   214.553879     ,  0.518401504     ,  0.655874848     ,   1.93613291     ,   2.25176954     ,   208.721970    
   186.541672     ,           7 ,           5 ,          14 , -0.136999995     ,   1.22107631E-02 ,   262.665497     ,  -81.6000061     ,   61.3440742     ,  -8.85337257     ,   233.556183     ,   328.028168     ,  -1.45254517     ,   0.00000000     ,  -0.00000000     ,   326.575623     ,  0.133817390     ,   1.00922012     ,   65.3626709     ,   80.1474609     ,  -61.3440742     ,   8.85337257     ,   93.0194397     ,   190.534714     ,   610.849976     ,   265.998077     ,   344.851898     ,   136.330841     ,   228.144897     ,  0.512525678     ,  0.655440271     ,   1.89024580     ,   2.24277711     ,   222.006363    
   186.583328     ,           7 ,           5 ,          15 , -0.136999995     ,   1.50534995E-02 ,   270.272186     ,  -82.3000183     ,   63.2533722     ,  -14.1413116     ,   237.084229     ,   334.928101     ,  -1.44818115     ,   0.00000000     ,  -0.00000000     ,   333.479919     ,  0.133043304     ,   1.04504490     ,   64.6559143     ,   80.8518372     ,  -63.2533722     ,   14.1413116     ,   96.3956909     ,   191.690536     ,   628.539978     ,   273.480652     ,   355.059326     ,   137.504074     ,   234.638245     ,  0.502792716     ,  0.654767513     ,   1.82159138     ,   2.23505616     ,   228.390488    
   186.625000     ,           7 ,           5 ,          16 , -0.136999995     ,   1.79474130E-02 ,   270.272186     ,  -81.6100159     ,   63.2232513     ,  -10.5329943     ,   241.352432     ,   333.011719     ,  -1.41903687     ,   0.00000000     ,  -0.00000000     ,   331.592682     ,  0.132250458     ,   1.09064996     ,   62.7395325     ,   80.1909790     ,  -63.2232513     ,   10.5329943     ,   90.2402496     ,   192.772552     ,   628.539978     ,   266.391235     ,   362.148743     ,   130.611404     ,   239.401627     ,  0.490299195     ,  0.655060887     ,   1.72712660     ,   2.21917057     ,   233.104401    
