days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   55.6361809     ,  0.362824768     ,   0.00000000     ,   74.2205429     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.39071524     ,  -7.41925812     ,   69.6704865     ,  -55.6361809     , -0.362824768     ,   0.00000000     ,   186.000000     ,   189.860001     ,   51.2285652     ,   138.631439     ,   18.1273746     ,   64.3398972     ,  0.353852868     ,  0.454035163     ,   1.00329852     ,   4.28430462     ,   61.7823143    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   56.0134544     ,   4.18726635     ,   0.00000000     ,   64.0631638     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.37108982     ,  -5.91503906     ,   66.6178894     ,  -56.0134544     ,  -4.18726635     ,   0.00000000     ,   186.000000     ,   162.740005     ,   45.2258797     ,   117.514122     ,   16.7521343     ,   54.4291611     ,  0.370410353     ,  0.453081250     ,   1.06262553     ,   4.29639673     ,   52.2611694    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   58.9653397     ,   3.48718739     ,   0.00000000     ,   58.6516151     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.33970547     ,  -5.23778534     ,   67.8546143     ,  -58.9653397     ,  -3.48718739     ,   0.00000000     ,   186.000000     ,   148.580002     ,   46.0373764     ,   102.542625     ,   18.0532951     ,   47.1151695     ,  0.392144322     ,  0.449309558     ,   1.15700710     ,   4.34420776     ,   45.2233849    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   57.7300339     ,   2.82201195     ,   0.00000000     ,   61.8767166     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.29844832     ,  -4.80339050     ,   67.8448334     ,  -57.7300339     ,  -2.82201195     ,   0.00000000     ,   186.000000     ,   155.070007     ,   51.7917366     ,   103.278275     ,   21.5876484     ,   47.1642570     ,  0.416816473     ,  0.446459472     ,   1.27089643     ,   4.38033628     ,   45.2588997    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   66.1395721     ,   4.76273441     ,   0.00000000     ,   65.3503113     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.24979055     ,  -4.12049103     ,   67.9134979     ,  -66.1395721     ,  -4.76273441     ,   0.00000000     ,   186.000000     ,   161.559998     ,   57.5059319     ,   104.054062     ,   25.3576241     ,   47.2538338     ,  0.440956652     ,  0.443867743     ,   1.39545512     ,   4.41318989     ,   45.3341637    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   61.7569351     ,   2.71704769     ,   0.00000000     ,   77.4104385     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.19667864     ,  -3.72196198     ,   68.7183990     ,  -61.7569351     ,  -2.71704769     ,   0.00000000     ,   186.000000     ,   188.679993     ,   71.0335007     ,   117.646492     ,   32.8650169     ,   53.1465759     ,  0.462669253     ,  0.441443384     ,   1.52201176     ,   4.44392204     ,   50.9761429    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   59.4258347     ,  0.560430169     ,   0.00000000     ,   96.1552582     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.14243412     ,  -3.23064423     ,   70.3477631     ,  -59.4258347     , -0.560430169     ,   0.00000000     ,   186.000000     ,   231.130005     ,   90.6684875     ,   140.461517     ,   43.6432648     ,   63.1959152     ,  0.481349885     ,  0.439577103     ,   1.64163446     ,   4.46757936     ,   60.6045723    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   54.9755020     ,  -6.47633696     ,   0.00000000     ,   115.276627     ,  -1.33755493     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,  0.136247396     ,   1.09064984     ,  -2.36277008     ,   71.1624451     ,  -54.9755020     ,   6.47633696     ,   0.00000000     ,   186.000000     ,   273.579987     ,   109.584030     ,   163.995956     ,   54.4579239     ,   73.6272278     ,  0.496951282     ,  0.438600481     ,   1.74627221     ,   4.47995949     ,   70.6017075    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   50.3250694     ,  -12.5452595     ,   0.00000000     ,   145.415039     ,  -1.36428833     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04504490     ,  -1.63636780     ,   72.5856934     ,  -50.3250694     ,   12.5452595     ,   0.00000000     ,   186.000000     ,   341.980011     ,   142.808075     ,   199.171936     ,   72.5457382     ,   89.0265350     ,  0.507994652     ,  0.436589122     ,   1.83805859     ,   4.50545597     ,   85.3520584    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.55622431E-03 ,   175.448593     ,  -77.4699860     ,   44.6307297     ,  -12.8202314     ,   129.789108     ,   174.417892     ,  -1.42922974     ,   0.00000000     ,  -0.00000000     ,   172.988663     ,  0.136247396     ,   1.00922012     ,  -1.03070068     ,   76.0407562     ,  -44.6307297     ,   12.8202314     ,   43.1995544     ,   186.517975     ,   408.019989     ,   184.358871     ,   223.661118     ,   94.7124710     ,   99.0851898     ,  0.513739705     ,  0.432545960     ,   1.91829729     ,   4.55670834     ,   94.9589157    
