days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   81.0667114     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.573089600     ,   69.6704865     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   70.2079163     ,   119.652084     ,   35.9287910     ,   54.1453323     ,  0.511748433     ,  0.442233026     ,   1.81095004     ,   4.43391228     ,   51.9379005    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   69.5999146     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.378288269     ,   66.6178894     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   57.5425148     ,   105.197495     ,   29.5314140     ,   47.8018188     ,  0.513210356     ,  0.444145918     ,   1.80306888     ,   4.40966415     ,   45.8610535    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   63.4858971     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.403503418     ,   67.8546143     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   53.8876190     ,   94.6923828     ,   27.6114464     ,   42.9284439     ,  0.512389421     ,  0.443071663     ,   1.80749464     ,   4.42328119     ,   41.1814842    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   66.2508316     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.429275513     ,   67.8448334     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   56.4318619     ,   98.6381454     ,   28.9088364     ,   44.7032013     ,  0.512278616     ,  0.442926705     ,   1.80809212     ,   4.42511845     ,   42.8834496    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   69.0031738     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.467628479     ,   67.9134979     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   59.2716293     ,   102.288368     ,   30.3477650     ,   46.3224335     ,  0.512011647     ,  0.442577422     ,   1.80953121     ,   4.42954636     ,   44.4353371    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   80.5408249     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.591575623     ,   68.7183990     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   70.2915039     ,   118.388489     ,   35.9540901     ,   53.5357208     ,  0.511499822     ,  0.441907674     ,   1.81229067     ,   4.43803644     ,   51.3516006    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   98.6144714     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.771430969     ,   70.3477631     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   87.2140656     ,   143.915939     ,   44.5722542     ,   64.9993820     ,  0.511067271     ,  0.441341668     ,   1.81462252     ,   4.44521141     ,   62.3443069    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   116.722015     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     , -0.917381287     ,   71.1624451     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   103.332977     ,   170.247009     ,   52.8066597     ,   76.8844757     ,  0.511033952     ,  0.441298097     ,   1.81480205     ,   4.44576359     ,   73.7436295    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   145.757751     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04719758     ,  -1.29365540     ,   72.5856934     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.678589     ,   209.301422     ,   67.6803741     ,   94.2726822     ,  0.510107756     ,  0.440086186     ,   1.81979525     ,   4.46112633     ,   90.4113312    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   173.449722     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   172.020493     ,  0.136247396     ,   1.04719758     ,  -1.99887085     ,   76.0407562     ,  -63.3625832     , -0.860711157     ,   9.81858826     ,   186.117722     ,   408.019989     ,   169.411407     ,   238.608582     ,   86.0018082     ,   106.720108     ,  0.507650614     ,  0.436871111     ,   1.83304155     ,   4.50188160     ,   102.318069    
   186.416672     ,           7 ,           5 ,          11 , -0.157000005     ,   4.23956756E-03 ,   203.338409     ,  -78.3000031     ,   63.2233849     ,   3.11623669     ,   191.378036     ,   200.892731     ,  -1.44274902     ,   0.00000000     ,   0.00000000     ,   199.449982     ,  0.136162281     ,   1.04719758     ,  -2.44567871     ,   76.8572540     ,  -63.2233849     ,  -3.11623669     ,   8.07194519     ,   186.214508     ,   472.880005     ,   198.445145     ,   274.434845     ,   100.642258     ,   122.571899     ,  0.507154047     ,  0.436246216     ,   1.83454967     ,   4.50692463     ,   117.515198    
   186.458328     ,           7 ,           5 ,          12 , -0.157000005     ,   6.75020553E-03 ,   228.183792     ,  -80.5799866     ,   62.2059746     , -0.422571152     ,   209.387207     ,   225.140152     ,  -1.48324585     ,   0.00000000     ,  -0.00000000     ,   223.656906     ,  0.136092380     ,   1.04719758     ,  -3.04364014     ,   79.0967407     ,  -62.2059746     ,  0.422571152     ,   14.2696991     ,   186.385605     ,   530.659973     ,   229.177124     ,   301.482849     ,   115.957558     ,   134.198166     ,  0.505973518     ,  0.434721947     ,   1.83994877     ,   4.52386761     ,   128.648743    
   186.500000     ,           7 ,           5 ,          13 , -0.146999985     ,   9.41032916E-03 ,   247.959518     ,  -80.7800140     ,   59.5734673     ,  -4.89862967     ,   221.854340     ,   244.584778     ,  -1.48425293     ,   0.00000000     ,  -0.00000000     ,   243.100525     ,  0.135968983     ,   1.04719758     ,  -3.37474060     ,   79.2957611     ,  -59.5734673     ,   4.89862967     ,   21.2461853     ,   186.640350     ,   576.650024     ,   248.763000     ,   327.887024     ,   125.843903     ,   145.916946     ,  0.505878687     ,  0.434634030     ,   1.83876038     ,   4.52079582     ,   139.892380    
   186.541672     ,           7 ,           5 ,          14 , -0.136999995     ,   1.22107631E-02 ,   262.665497     ,  -81.6000061     ,   61.3440742     ,  -8.85337257     ,   233.556183     ,   258.973389     ,  -1.49530029     ,   0.00000000     ,  -0.00000000     ,   257.478088     ,  0.135785684     ,   1.04719758     ,  -3.69210815     ,   80.1047058     ,  -61.3440742     ,   8.85337257     ,   23.9219055     ,   186.927185     ,   610.849976     ,   263.362335     ,   347.487640     ,   133.181335     ,   154.566895     ,  0.505696237     ,  0.434449017     ,   1.83721721     ,   4.51691675     ,   148.199249    
   186.583328     ,           7 ,           5 ,          15 , -0.136999995     ,   1.50534995E-02 ,   270.272186     ,  -82.3000183     ,   63.2533722     ,  -14.1413116     ,   237.084229     ,   266.239075     ,  -1.50360107     ,   0.00000000     ,  -0.00000000     ,   264.735474     ,  0.135579854     ,   1.04719758     ,  -4.03311157     ,   80.7964172     ,  -63.2533722     ,   14.1413116     ,   27.6512451     ,   187.258728     ,   628.539978     ,   273.313934     ,   355.226044     ,   138.059647     ,   157.761551     ,  0.505132139     ,  0.433771253     ,   1.83741224     ,   4.51849365     ,   151.271759    
