days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   98.3357391     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.39071524     ,   16.6959381     ,   69.6704865     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   42.9500771     ,   66.3118591     ,  0.901382804     ,  0.456261009     ,  0.100007325     ,   4.25608873     ,   63.6882401    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   84.8300781     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.37108982     ,   14.8518753     ,   66.6178894     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   38.0913048     ,   56.1643448     ,  0.905516207     ,  0.455373734     ,  0.105889946     ,   4.26733637     ,   53.9380531    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   79.0627670     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.33970547     ,   15.1733665     ,   67.8546143     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   38.9766846     ,   48.8708305     ,  0.910712719     ,  0.451883584     ,  0.115211546     ,   4.31157875     ,   46.9192810    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   83.9092026     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.29844832     ,   17.2290955     ,   67.8448334     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   44.1058235     ,   49.1266327     ,  0.916302204     ,  0.449243873     ,  0.126463175     ,   4.34504080     ,   47.1538048    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   88.7860184     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.24979055     ,   19.3152161     ,   67.9134979     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   49.2229156     ,   49.4282227     ,  0.921494305     ,  0.446856230     ,  0.138754874     ,   4.37530708     ,   47.4331055    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   105.208496     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.19667864     ,   24.0760956     ,   68.7183990     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   61.0795021     ,   55.8188248     ,  0.925952673     ,  0.444615543     ,  0.151230991     ,   4.40371037     ,   53.5548630    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   130.396118     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.14243412     ,   31.0102158     ,   70.3477631     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   78.3367233     ,   66.5478668     ,  0.929634452     ,  0.442847490     ,  0.163031802     ,   4.42612362     ,   63.8384094    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   155.411667     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.09064984     ,   37.7722702     ,   71.1624451     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   95.0580368     ,   77.6215897     ,  0.932607770     ,  0.441904783     ,  0.173362941     ,   4.43807316     ,   74.4548035    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   196.486282     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04504490     ,   49.4348755     ,   72.5856934     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   124.087593     ,   94.2305069     ,  0.934679508     ,  0.440058231     ,  0.182371646     ,   4.46148014     ,   90.3706436    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   239.369019     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   237.939789     ,  0.136247396     ,   1.00922012     ,   63.9204254     ,   76.0407562     ,  -63.3625832     , -0.860711157     ,   75.7378845     ,   186.908127     ,   408.019989     ,   171.106888     ,   236.913101     ,   160.117859     ,   105.847702     ,  0.935776830     ,  0.436380506     ,  0.190155104     ,   4.50810051     ,   101.476944    
   186.416672     ,           7 ,           5 ,          11 , -0.157000005     ,   4.23956756E-03 ,   203.338409     ,  -78.3000031     ,   63.2233849     ,   3.11623669     ,   191.378036     ,   278.552338     ,  -1.43078613     ,   0.00000000     ,   0.00000000     ,   277.121552     ,  0.135593519     ,  0.986283302     ,   75.2139282     ,   76.8692169     ,  -63.2233849     ,  -3.11623669     ,   85.7435150     ,   187.936234     ,   472.880005     ,   201.493027     ,   271.386993     ,   188.695786     ,   120.806808     ,  0.936487913     ,  0.434818268     ,  0.193836957     ,   4.50572777     ,   115.847710    
   186.458328     ,           7 ,           5 ,          12 , -0.157000005     ,   6.75020553E-03 ,   228.183792     ,  -80.5799866     ,   62.2059746     , -0.422571152     ,   209.387207     ,   315.000336     ,  -1.45669556     ,   0.00000000     ,  -0.00000000     ,   313.543640     ,  0.134860739     ,  0.978380561     ,   86.8165436     ,   79.1232910     ,  -62.2059746     ,  0.422571152     ,   104.156433     ,   189.185104     ,   530.659973     ,   233.095108     ,   297.564850     ,   218.278763     ,   131.721619     ,  0.936436474     ,  0.432404578     ,  0.195237041     ,   4.51125526     ,   126.342407    
   186.500000     ,           7 ,           5 ,          13 , -0.146999985     ,   9.41032916E-03 ,   247.959518     ,  -80.7800140     ,   59.5734673     ,  -4.89862967     ,   221.854340     ,   341.580414     ,  -1.44140625     ,   0.00000000     ,  -0.00000000     ,   340.139008     ,  0.133981124     ,  0.986283302     ,   93.6208954     ,   79.3386078     ,  -59.5734673     ,   4.89862967     ,   118.284668     ,   190.603378     ,   576.650024     ,   252.583694     ,   324.066345     ,   236.409058     ,   143.124771     ,  0.935963273     ,  0.431508720     ,  0.193139270     ,   4.49248791     ,   137.342224    
   186.541672     ,           7 ,           5 ,          14 , -0.136999995     ,   1.22107631E-02 ,   262.665497     ,  -81.6000061     ,   61.3440742     ,  -8.85337257     ,   233.556183     ,   360.561340     ,  -1.43484497     ,   0.00000000     ,  -0.00000000     ,   359.126495     ,  0.132995933     ,   1.00922012     ,   97.8958435     ,   80.1651611     ,  -61.3440742     ,   8.85337257     ,   125.570312     ,   192.109024     ,   610.849976     ,   265.998077     ,   344.851898     ,   248.665985     ,   151.957733     ,  0.934841275     ,  0.430634677     ,  0.188358635     ,   4.46971273     ,   145.893906    
   186.583328     ,           7 ,           5 ,          15 , -0.136999995     ,   1.50534995E-02 ,   270.272186     ,  -82.3000183     ,   63.2533722     ,  -14.1413116     ,   237.084229     ,   370.023102     ,  -1.42495728     ,   0.00000000     ,  -0.00000000     ,   368.598145     ,  0.131965697     ,   1.04504490     ,   99.7509155     ,   80.8750610     ,  -63.2533722     ,   14.1413116     ,   131.513916     ,   193.685928     ,   628.539978     ,   273.480652     ,   355.059326     ,   255.153763     ,   155.983032     ,  0.932986498     ,  0.429436624     ,  0.181312412     ,   4.44927883     ,   149.835510    
   186.625000     ,           7 ,           5 ,          16 , -0.136999995     ,   1.79474130E-02 ,   270.272186     ,  -81.6100159     ,   63.2232513     ,  -10.5329943     ,   241.352432     ,   366.252472     ,  -1.39044189     ,   0.00000000     ,  -0.00000000     ,   364.862030     ,  0.130903572     ,   1.09064996     ,   95.9802856     ,   80.2195740     ,  -63.2232513     ,   10.5329943     ,   123.509598     ,   195.166855     ,   628.539978     ,   266.391235     ,   362.148743     ,   247.895630     ,   159.051575     ,  0.930569768     ,  0.429467738     ,  0.171705216     ,   4.41237354     ,   152.881241    
   186.666672     ,           7 ,           5 ,          17 , -0.136999995     ,   2.08338033E-02 ,   263.172913     ,  -81.6699982     ,   66.4696884     ,  -7.24767160     ,   240.724930     ,   353.503540     ,  -1.37081909     ,   0.00000000     ,  -0.00000000     ,   352.132721     ,  0.129921451     ,   1.14243412     ,   90.3306274     ,   80.2991791     ,  -66.4696884     ,   7.24767160     ,   111.407791     ,   196.502686     ,   612.030029     ,   254.269760     ,   357.760284     ,   235.788651     ,   156.993057     ,  0.927316904     ,  0.429241896     ,  0.160691053     ,   4.38134956     ,   150.988129    
   186.708328     ,           7 ,           5 ,          18 , -0.136999995     ,   2.36621741E-02 ,   250.496506     ,  -81.6000061     ,   68.4002991     ,  -1.41062617     ,   235.886169     ,   332.547424     ,  -1.35137939     ,   0.00000000     ,  -0.00000000     ,   331.196045     ,  0.129048049     ,   1.19667864     ,   82.0509186     ,   80.2486267     ,  -68.4002991     ,   1.41062617     ,   95.3098755     ,   197.645493     ,   582.549988     ,   234.865906     ,   347.684082     ,   216.849625     ,   152.647491     ,  0.923291206     ,  0.429594219     ,  0.148505509     ,   4.34693527     ,   146.889450    
   186.750000     ,           7 ,           5 ,          19 , -0.136999995     ,   2.62096338E-02 ,   230.213409     ,  -80.9100037     ,   65.2478638     ,  -2.09307098     ,   212.458191     ,   300.079437     ,  -1.32476807     ,   0.00000000     ,  -0.00000000     ,   298.754669     ,  0.128310055     ,   1.24979055     ,   69.8660278     ,   79.5852356     ,  -65.2478638     ,   2.09307098     ,   86.2964783     ,   198.680222     ,   535.380005     ,   204.093338     ,   331.286652     ,   187.475708     ,   145.945892     ,  0.918578267     ,  0.431229979     ,  0.135642961     ,   4.30153847     ,   140.521637    
   186.791672     ,           7 ,           5 ,          20 , -0.127000004     ,   2.84852237E-02 ,   206.378510     ,  -80.7799835     ,   64.7139664     , -0.528295577     ,   189.784210     ,   265.100067     ,  -1.30911255     ,   0.00000000     ,  -0.00000000     ,   263.790955     ,  0.127649084     ,   1.29844832     ,   58.7215576     ,   79.4708710     ,  -64.7139664     ,  0.528295577     ,   74.0067444     ,   199.567596     ,   479.950012     ,   175.348679     ,   304.601318     ,   160.091415     ,   134.464218     ,  0.912989020     ,  0.432242274     ,  0.123300232     ,   4.26649141     ,   129.527863    
   186.833328     ,           7 ,           5 ,          21 , -0.127000004     ,   3.05515621E-02 ,   180.010910     ,  -80.7799988     ,   80.9231186     ,  -7.82143402     ,   172.332581     ,   225.671753     ,  -1.29769897     ,   0.00000000     ,  -0.00000000     ,   224.374054     ,  0.127087593     ,   1.33970547     ,   45.6608429     ,   79.4822998     ,  -80.9231186     ,   7.82143402     ,   52.0414734     ,   200.191589     ,   418.630005     ,   139.921783     ,   278.708221     ,   126.939354     ,   123.807037     ,  0.907216549     ,  0.435143262     ,  0.111795954     ,   4.21201801     ,   119.329742    
