days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   44.0664482     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.39071524     ,  -37.5733528     ,   69.6704865     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   16.9148884     ,   32.0478363     ,  0.354988635     ,  0.210794389     ,   1.00007319     ,   8.51217747     ,   29.4242191    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   38.4646912     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.37108982     ,  -31.5135117     ,   66.6178894     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   15.6338320     ,   27.1047153     ,  0.371651441     ,  0.210036904     ,   1.05889952     ,   8.53467274     ,   24.8784256    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   36.2678947     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.33970547     ,  -27.6215057     ,   67.8546143     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   16.8472576     ,   23.4504013     ,  0.393645912     ,  0.207057297     ,   1.15211546     ,   8.62315750     ,   21.4988537    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   39.2552567     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.29844832     ,  -27.4248505     ,   67.8448334     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   20.1473942     ,   23.4695568     ,  0.418563813     ,  0.204803705     ,   1.26463187     ,   8.69008160     ,   21.4967289    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   42.4613876     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.24979055     ,  -27.0094147     ,   67.9134979     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   23.6609745     ,   23.5183468     ,  0.442953289     ,  0.202765346     ,   1.38754880     ,   8.75061417     ,   21.5232315    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   51.4111443     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.19667864     ,  -29.7212563     ,   68.7183990     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   30.6664448     ,   26.4570503     ,  0.464896977     ,  0.200852424     ,   1.51231003     ,   8.80742073     ,   24.1930904    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   64.9873276     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.14243412     ,  -34.3985748     ,   70.3477631     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   40.7625198     ,   31.4456234     ,  0.483735353     ,  0.199342981     ,   1.63031805     ,   8.85224724     ,   28.7361660    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   78.7708206     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.09064984     ,  -38.8685760     ,   71.1624451     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   50.9054298     ,   36.6176987     ,  0.499429643     ,  0.198538184     ,   1.73362935     ,   8.87614632     ,   33.4509163    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   100.891304     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.136247396     ,   1.04504490     ,  -46.1601028     ,   72.5856934     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   67.7933960     ,   44.3080521     ,  0.510648131     ,  0.196961761     ,   1.82371640     ,   8.92296028     ,   40.4481926    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   124.069824     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   122.640594     ,  0.136247396     ,   1.00922012     ,  -51.3787689     ,   76.0407562     ,  -63.3625832     , -0.860711157     ,  -39.5613098     ,   185.525650     ,   408.019989     ,   171.106888     ,   236.913101     ,   88.4127884     ,   49.4425735     ,  0.516710877     ,  0.193821996     ,   1.90155101     ,   9.01620102     ,   45.0718193    
   186.416672     ,           7 ,           5 ,          11 , -0.157000005     ,   4.23956756E-03 ,   203.338409     ,  -78.3000031     ,   63.2233849     ,   3.11623669     ,   191.378036     ,   145.529922     ,  -1.45181274     ,   0.00000000     ,   0.00000000     ,   144.078110     ,  0.136591434     ,  0.986283302     ,  -57.8084869     ,   76.8481903     ,  -63.2233849     ,  -3.11623669     ,  -47.2999268     ,   184.958511     ,   472.880005     ,   201.493027     ,   271.386993     ,   105.129105     ,   56.5708084     ,  0.521750569     ,  0.193496913     ,   1.94652605     ,   9.04946232     ,   51.5388832    
   186.458328     ,           7 ,           5 ,          12 , -0.157000005     ,   6.75020553E-03 ,   228.183792     ,  -80.5799866     ,   62.2059746     , -0.422571152     ,   209.387207     ,   165.273590     ,  -1.50308228     ,   0.00000000     ,  -0.00000000     ,   163.770508     ,  0.137005061     ,  0.978380561     ,  -62.9102020     ,   79.0769043     ,  -62.2059746     ,  0.422571152     ,  -45.6166992     ,   184.411545     ,   530.659973     ,   233.095108     ,   297.564850     ,   121.847389     ,   61.7899475     ,  0.522736788     ,  0.192591265     ,   1.97012734     ,   9.10475540     ,   56.2394066    
   186.500000     ,           7 ,           5 ,          13 , -0.146999985     ,   9.41032916E-03 ,   247.959518     ,  -80.7800140     ,   59.5734673     ,  -4.89862967     ,   221.854340     ,   179.301727     ,  -1.51559448     ,   0.00000000     ,  -0.00000000     ,   177.786133     ,  0.137406334     ,  0.986283302     ,  -68.6577911     ,   79.2644196     ,  -59.5734673     ,   4.89862967     ,  -44.0682068     ,   183.883148     ,   576.650024     ,   252.583694     ,   324.066345     ,   131.732758     ,   67.4913864     ,  0.521540999     ,  0.193125531     ,   1.95956993     ,   9.11636353     ,   61.4112549    
