days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   74.9040680     ,  -1.30950928     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.39071524     ,  -6.73573303     ,   69.6704865     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   16.9148884     ,   66.3118591     ,  0.354988635     ,  0.456261009     ,   1.00007319     ,   4.25608873     ,   63.6882401    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   64.6183624     ,  -1.25210571     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.37108982     ,  -5.35984039     ,   66.6178894     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   15.6338320     ,   56.1643448     ,  0.371651441     ,  0.455373734     ,   1.05889952     ,   4.26733637     ,   53.9380531    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   59.1462746     ,  -1.27539062     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.33970547     ,  -4.74312592     ,   67.8546143     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   16.8472576     ,   48.8708305     ,  0.393645912     ,  0.451883584     ,   1.15211546     ,   4.31157875     ,   46.9192810    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   87.5350876     ,  -1.27517700     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.29844832     ,   20.8549805     ,   67.8448334     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   48.1345825     ,   49.1266327     ,   0.00000000     ,  0.449243873     ,   0.00000000     ,   4.34504080     ,   47.1538048    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   92.5601654     ,  -1.27648926     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.24979055     ,   23.0893631     ,   67.9134979     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   53.4164085     ,   49.4282227     ,   0.00000000     ,  0.446856230     ,   0.00000000     ,   4.37530708     ,   47.4331055    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   109.604500     ,  -1.29159546     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.19667864     ,   28.4720993     ,   68.7183990     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   65.9639587     ,   55.8188248     ,   0.00000000     ,  0.444615543     ,   0.00000000     ,   4.40371037     ,   53.5548630    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   135.732620     ,  -1.32223511     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.14243412     ,   36.3467178     ,   70.3477631     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   84.2661591     ,   66.5478668     ,   0.00000000     ,  0.442847490     ,   0.00000000     ,   4.42612362     ,   63.8384094    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   161.593842     ,  -1.33755493     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.09064984     ,   43.9544449     ,   71.1624451     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   101.927132     ,   77.6215897     ,   0.00000000     ,  0.441904783     ,   0.00000000     ,   4.43807316     ,   74.4548035    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   204.291016     ,  -1.36428833     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,   1.30899704     ,   1.04504490     ,   57.2396088     ,   72.5856934     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   132.759506     ,   94.2305069     ,   0.00000000     ,  0.440058231     ,   0.00000000     ,   4.46148014     ,   90.3706436    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   249.259125     ,  -1.42922974     ,   0.00000000     ,   0.00000000     ,   247.829895     ,   1.30899704     ,   1.00922012     ,   73.8105316     ,   76.0407562     ,  -63.3625832     , -0.860711157     ,   85.6279907     ,   187.026718     ,   408.019989     ,   171.106888     ,   236.913101     ,   171.106888     ,   105.847702     ,   0.00000000     ,  0.436380506     ,   0.00000000     ,   4.50810051     ,   101.476944    
