days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   81.6398010     ,  -70.9799957     ,   70.8983688     ,   13.0073414     ,   0.00000000     ,   81.1941681     ,  -7.72497559     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.39071524     , -0.445632935     ,   63.2550201     ,  -70.8983688     ,  -13.0073414     ,   0.00000000     ,   186.000000     ,   189.860001     ,   47.6490974     ,   142.210907     ,   16.9148884     ,   73.3008575     ,  0.354988635     ,  0.456261009     ,   1.00007319     ,   4.25608873     ,   57.8236389    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   69.9782028     ,  -67.8699951     ,   70.1530304     ,   15.8998823     ,   0.00000000     ,   69.9645844     ,  -7.38647461     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.37108982     ,  -1.36184692E-02 ,   60.4835205     ,  -70.1530304     ,  -15.8998823     ,   0.00000000     ,   186.000000     ,   162.740005     ,   42.0658455     ,   120.674164     ,   15.6338320     ,   62.1045914     ,  0.371651441     ,  0.455373734     ,   1.05889952     ,   4.26733637     ,   48.9712791    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   63.8894005     ,  -69.1300049     ,   74.2108688     ,   15.9640656     ,   0.00000000     ,   63.8627701     ,  -7.52362061     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.33970547     ,  -2.66304016E-02 ,   61.6063843     ,  -74.2108688     ,  -15.9640656     ,   0.00000000     ,   186.000000     ,   148.580002     ,   42.7980003     ,   105.782005     ,   16.8472576     ,   54.1113739     ,  0.393645912     ,  0.451883584     ,   1.15211546     ,   4.31157875     ,   42.5988159    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   66.6801071     ,  -69.1200104     ,   72.4295273     ,   14.5889597     ,   0.00000000     ,   67.1374969     ,  -7.52252197     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.29844832     ,  0.457389832     ,   61.5974884     ,  -72.4295273     ,  -14.5889597     ,   0.00000000     ,   186.000000     ,   155.070007     ,   48.1345825     ,   106.935425     ,   20.1473942     ,   54.4498291     ,  0.418563813     ,  0.449243873     ,   1.26463187     ,   4.34504080     ,   42.8117447    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   69.4708023     ,  -69.1899872     ,   83.5892410     ,   19.0051746     ,   0.00000000     ,   70.6462936     ,  -7.53015137     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.24979055     ,   1.17549133     ,   61.6598358     ,  -83.5892410     ,  -19.0051746     ,   0.00000000     ,   186.000000     ,   161.559998     ,   53.4164085     ,   108.143585     ,   23.6609745     ,   54.8349037     ,  0.442953289     ,  0.446856230     ,   1.38754880     ,   4.37530708     ,   43.0653305    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   81.1324005     ,  -70.0099945     ,   78.6811905     ,   16.4491329     ,   0.00000000     ,   83.3808212     ,  -7.61938477     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.19667864     ,   2.24842072     ,   62.3906097     ,  -78.6811905     ,  -16.4491329     ,   0.00000000     ,   186.000000     ,   188.679993     ,   65.9639587     ,   122.716034     ,   30.6664448     ,   61.9789085     ,  0.464896977     ,  0.444615543     ,   1.51231003     ,   4.40371037     ,   48.6233749    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   99.3859024     ,  -71.6699982     ,   75.7889557     ,   13.8754330     ,   0.00000000     ,   103.235504     ,  -7.80004883     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.14243412     ,   3.84960175     ,   63.8699493     ,  -75.7889557     ,  -13.8754330     ,   0.00000000     ,   186.000000     ,   231.130005     ,   84.2661591     ,   146.863846     ,   40.7625198     ,   73.9435959     ,  0.483735353     ,  0.442847490     ,   1.63031805     ,   4.42612362     ,   57.9599838    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   117.639397     ,  -72.5000000     ,   70.7929688     ,   6.01754713     ,   0.00000000     ,   123.467110     ,  -7.89041138     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.09064984     ,   5.82771301     ,   64.6095886     ,  -70.7929688     ,  -6.01754713     ,   0.00000000     ,   186.000000     ,   273.579987     ,   101.927132     ,   171.652847     ,   50.9054298     ,   86.2802505     ,  0.499429643     ,  0.441904783     ,   1.73362935     ,   4.43807316     ,   67.5987854    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   147.051407     ,  -73.9499817     ,   66.7435455     ,  0.276021987     ,   0.00000000     ,   155.351242     ,  -8.04818726     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.336195767     ,   1.04504490     ,   8.29983521     ,   65.9017944     ,  -66.7435455     , -0.276021987     ,   0.00000000     ,   186.000000     ,   341.980011     ,   132.759506     ,   209.220505     ,   67.7933960     ,   104.819107     ,  0.510648131     ,  0.440058231     ,   1.82371640     ,   4.46148014     ,   82.0490494    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.94486696E-03 ,   175.448593     ,  -77.4699860     ,   63.3625832     ,  0.860711157     ,   162.201904     ,   185.696426     ,  -8.43130493     ,   0.00000000     ,   0.00000000     ,   177.265121     ,  0.336195767     ,   1.00922012     ,   10.2478333     ,   69.0386810     ,  -63.3625832     , -0.860711157     ,   15.0632172     ,   186.180618     ,   408.019989     ,   171.106888     ,   236.913101     ,   88.4127884     ,   117.916580     ,  0.516710877     ,  0.436380506     ,   1.90155101     ,   4.50810051     ,   92.1326599    
   186.416672     ,           7 ,           5 ,          11 , -0.157000005     ,   4.23956756E-03 ,   203.338409     ,  -78.3000031     ,   63.2233849     ,   3.11623669     ,   191.378036     ,   215.856674     ,  -8.50692749     ,   0.00000000     ,   0.00000000     ,   207.349747     ,  0.335893601     ,  0.986283302     ,   12.5182648     ,   69.7930756     ,  -63.2233849     ,  -3.11623669     ,   15.9717102     ,   186.372131     ,   472.880005     ,   201.493027     ,   271.386993     ,   105.023979     ,   134.816788     ,  0.521228850     ,  0.435432166     ,   1.94265008     ,   4.51570034     ,   105.332001    
   186.458328     ,           7 ,           5 ,          12 , -0.157000005     ,   6.75020553E-03 ,   228.183792     ,  -80.5799866     ,   62.2059746     , -0.422571152     ,   209.387207     ,   242.026657     ,  -8.73855591     ,   0.00000000     ,  -0.00000000     ,   233.288101     ,  0.335573822     ,  0.978380561     ,   13.8428650     ,   71.8414307     ,  -62.2059746     ,  0.422571152     ,   23.9008942     ,   186.658707     ,   530.659973     ,   233.095108     ,   297.564850     ,   121.585648     ,   147.332855     ,  0.521613896     ,  0.433717608     ,   1.96164203     ,   4.53272676     ,   115.063202    
