days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse,src_diffuse_t
   152.000000     ,           6 ,           1 ,           1 , -0.362000018     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.298798     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.40158820     ,   191.342789     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   60.7880669     ,   348.411957     ,   60.7880669     ,   347.321716     ,   0.00000000     ,  0.820856690     ,   0.00000000     ,   19.8707561     ,   4.99557161    
   152.041672     ,           6 ,           1 ,           2 , -0.362000018     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.306305     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.38180518     ,   191.350296     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   66.4888382     ,   342.711182     ,   66.4888382     ,   341.629303     ,   0.00000000     ,  0.819272280     ,   0.00000000     ,   20.0740185     ,   4.90434885    
   152.083328     ,           6 ,           1 ,           3 , -0.353000015     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.315552     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.35017669     ,   191.359543     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   73.2303238     ,   335.969696     ,   73.2303238     ,   334.898102     ,   0.00000000     ,  0.817398608     ,   0.00000000     ,   20.3143864     ,   4.79687929    
   152.125000     ,           6 ,           1 ,           4 , -0.365000010     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.324341     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.30861247     ,   191.368332     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   79.3708572     ,   329.829163     ,   79.3708572     ,   328.767334     ,   0.00000000     ,  0.815691948     ,   0.00000000     ,   20.5333271     ,   4.69937420    
   152.166672     ,           6 ,           1 ,           5 , -0.365999997     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.331665     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.25961244     ,   191.375656     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   84.3213348     ,   324.878662     ,   84.3213348     ,   323.824951     ,   0.00000000     ,  0.814316034     ,   0.00000000     ,   20.7098370     ,   4.62103224    
   152.208328     ,           6 ,           1 ,           6 , -0.358000010     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.337372     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.20615053     ,   191.381363     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   88.0856781     ,   321.114349     ,   88.0856781     ,   320.066986     ,   0.00000000     ,  0.813269794     ,   0.00000000     ,   20.8440552     ,   4.56162024    
   152.250000     ,           6 ,           1 ,           7 , -0.361000001     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.341644     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.15157330     ,   191.385635     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   90.8631821     ,   318.336823     ,   90.8631821     ,   317.294220     ,   0.00000000     ,  0.812497854     ,   0.00000000     ,   20.9430885     ,   4.51787138    
   152.291672     ,           6 ,           1 ,           8 , -0.362000018     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.344818     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.09949458     ,   191.388809     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   92.8673325     ,   316.332672     ,   92.8673325     ,   315.293579     ,   0.00000000     ,  0.811940849     ,   0.00000000     ,   21.0145454     ,   4.48635054    
   152.333328     ,           6 ,           1 ,           9 , -0.356000006     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.346985     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.05364895     ,   191.390976     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   94.2699127     ,   314.930084     ,   94.2699127     ,   313.893433     ,   0.00000000     ,  0.811550975     ,   0.00000000     ,   21.0645561     ,   4.46431398    
   152.375000     ,           6 ,           1 ,          10 , -0.361000001     ,   0.00000000     ,   175.956009     ,  -35.7900085     ,   36.0206413     , -0.408473253     ,   0.00000000     ,   367.348480     ,  -35.1648865     ,   0.00000000     ,  -0.00000000     ,   0.00000000     ,   1.43824482     ,   1.01764786     ,   191.392471     ,  0.625122070     ,  -36.0206413     ,  0.408473253     ,   0.00000000     ,   10.0000000     ,   409.200012     ,   95.1935425     ,   314.006470     ,   95.1935425     ,   312.971436     ,   0.00000000     ,  0.811294317     ,   0.00000000     ,   21.0974884     ,   4.44981384    
